"Flight Name","Rating Name","Rating Value"
"aegeanairlines","Accesstopower/chargingpoints",3
"aegeanairlines","Ambienceandexclusivity",3
"aegeanairlines","Attentiontocabinsafety",4
"aegeanairlines","Baggagedeliverytimes",3
"aegeanairlines","Boardingefficiency",4
"aegeanairlines","BusinessClass",4
"aegeanairlines","Cabinandseatcleanliness",4
"aegeanairlines","Cabinsafetyinformation/video",4
"aegeanairlines","Check-infacilities",3
"aegeanairlines","Check-instaffservice",3
"aegeanairlines","Choiceofhotandcoldfood",3
"aegeanairlines","Choiceofwinesandbeverages",3
"aegeanairlines","Cleanlinessofloungeareas",3
"aegeanairlines","Comfortitems",4
"aegeanairlines","Complimentarybeverages",4
"aegeanairlines","Complimentarymeals/snacks",4
"aegeanairlines","EconomyClass",4
"aegeanairlines","Enthusiasmandfriendliness",4
"aegeanairlines","Friendlinessofstaffservice",4
"aegeanairlines","Interactionwithcustomers",3
"aegeanairlines","Languageskills",3
"aegeanairlines","Magazinesandnewspapers",3
"aegeanairlines","Premiumcheck-infacilities",3
"aegeanairlines","Prioritybaggageservice",4
"aegeanairlines","Priorityboardingservice",4
"aegeanairlines","Qualityconsistencyamongstaff",3
"aegeanairlines","Qualityconsistencyamongstaff",4
"aegeanairlines","Qualityoffoodserved",3
"aegeanairlines","Qualityoffoodserved",4
"aegeanairlines","Qualityofmealsserved",4
"aegeanairlines","Respondingtocustomerrequests",4
"aegeanairlines","Seatavailabilityandcomfort",3
"aegeanairlines","Seatcomfort",4
"aegeanairlines","Selectionofwines&beverages",4
"aegeanairlines","Servicehospitality",4
"aegeanairlines","Serviceskillsandproficiency",4
"aegeanairlines","Speedandtimingofservices",3
"aegeanairlines","Speedandtimingofservices",4
"aegeanairlines","Staffassistanceonarrival",3
"aegeanairlines","StaffLanguageskills",3
"aegeanairlines","Standardofwashrooms",3
"aegeanairlines","Totalstaffservicehospitality",3
"aegeanairlines","Transferserviceassistance",4
"aegeanairlines","Washroomcleanliness",3
"aegeanairlines","WiFiservice",4
"aerlingus","Accesstopower/chargingpoints",4
"aerlingus","Alacartediningoption",3
"aerlingus","Ambienceandexclusivity",4
"aerlingus","Amenitykitandwashroomamenities",4
"aerlingus","Arrivalloungefacilities",4
"aerlingus","Attentiontocabinsafety",4
"aerlingus","Baggagedeliverytimes",4
"aerlingus","Boardingefficiency",4
"aerlingus","BusinessClass",4
"aerlingus","BuyonboardF&Bprices",4
"aerlingus","BuyonboardF&Bselection",4
"aerlingus","Cabinandseatcleanliness",3
"aerlingus","Cabinandseatcleanliness",4
"aerlingus","Cabinpresenceandattention",4
"aerlingus","Cabinsafetyinformation/video",4
"aerlingus","Cabintemperatures",4
"aerlingus","Check-infacilities",4
"aerlingus","Check-instaffservice",4
"aerlingus","Choiceofhotandcoldfood",3
"aerlingus","Choiceofwinesandbeverages",4
"aerlingus","Cleanlinessofloungeareas",3
"aerlingus","Comfortitems",4
"aerlingus","Complimentarybeverages",0
"aerlingus","Complimentarymeals/snacks",0
"aerlingus","EconomyClass",4
"aerlingus","Enthusiasmandfriendliness",4
"aerlingus","Flexibilityofmealservice",4
"aerlingus","Friendlinessofstaffservice",4
"aerlingus","Inflightentertainment",4
"aerlingus","InflightEntertainment",4
"aerlingus","Interactionwithcustomers",4
"aerlingus","Languageskills",4
"aerlingus","Magazinesandnewspapers",4
"aerlingus","OnboardWiFiandconnectivity",4
"aerlingus","OnboardWiFiandconnectivity",5
"aerlingus","Personalisationofservice",4
"aerlingus","Premiumcheck-infacilities",4
"aerlingus","Prioritybaggageservice",4
"aerlingus","Priorityboardingservice",4
"aerlingus","Qualityconsistencyamongstaff",4
"aerlingus","Qualityoffoodserved",3
"aerlingus","Qualityofmealsserved",4
"aerlingus","Qualityofwines&beverages",4
"aerlingus","Quantityoffoodserved",4
"aerlingus","Respondingtocustomerrequests",4
"aerlingus","Seatavailabilityandcomfort",3
"aerlingus","Seatcomfort",4
"aerlingus","Seatcomfortandpersonalspace",4
"aerlingus","Selectionofwines&beverages",3
"aerlingus","Servicehospitality",4
"aerlingus","Serviceskillsandproficiency",4
"aerlingus","Speedandtimingofservice",3
"aerlingus","Speedandtimingofservices",4
"aerlingus","Staffassistanceonarrival",4
"aerlingus","StaffLanguageskills",4
"aerlingus","Staffserviceefficiency",4
"aerlingus","Standardofshowerfacilities",4
"aerlingus","Standardofwashrooms",3
"aerlingus","Totalstaffservicehospitality",4
"aerlingus","Transferserviceassistance",4
"aerlingus","Washroomamenities",4
"aerlingus","Washroomcleanliness",3
"aerlingus","Washroomcleanliness",4
"aerlingus","WiFiservice",4
"aeroflot","Accesstopower/chargingpoints",4
"aeroflot","Ambienceandexclusivity",3
"aeroflot","Amenitykitandwashroomamenities",4
"aeroflot","Attentiontocabinsafety",4
"aeroflot","Baggagedeliverytimes",4
"aeroflot","Boardingefficiency",3
"aeroflot","BusinessClass",4
"aeroflot","Cabinandseatcleanliness",4
"aeroflot","Cabinpresenceandattention",4
"aeroflot","Cabinsafetyinformation/video",4
"aeroflot","Cabintemperatures",4
"aeroflot","Check-infacilities",4
"aeroflot","Check-instaffservice",3
"aeroflot","Choiceofhotandcoldfood",4
"aeroflot","Choiceofwinesandbeverages",4
"aeroflot","Cleanlinessofloungeareas",3
"aeroflot","Comfortitems",4
"aeroflot","Complimentarybeverages",4
"aeroflot","Complimentarymeals/snacks",4
"aeroflot","EconomyClass",4
"aeroflot","Enthusiasmandfriendliness",4
"aeroflot","Flexibilityofmealservice",4
"aeroflot","Friendlinessofstaffservice",4
"aeroflot","Inflightentertainment",4
"aeroflot","InflightEntertainment",4
"aeroflot","Interactionwithcustomers",4
"aeroflot","Languageskills",3
"aeroflot","Languageskills",4
"aeroflot","Magazinesandnewspapers",4
"aeroflot","OnboardWiFiandconnectivity",4
"aeroflot","Personalisationofservice",4
"aeroflot","Premiumcheck-infacilities",3
"aeroflot","PremiumEconomy",4
"aeroflot","Prioritybaggageservice",4
"aeroflot","Priorityboardingoptions",3
"aeroflot","Priorityboardingservice",3
"aeroflot","Prioritycheck-infacilities",3
"aeroflot","Qualityconsistencyamongstaff",4
"aeroflot","Qualityoffoodserved",3
"aeroflot","Qualityofmealsserved",4
"aeroflot","Qualityofwines&beverages",4
"aeroflot","Quantityoffoodserved",4
"aeroflot","Respondingtocustomerrequests",4
"aeroflot","Seatavailabilityandcomfort",3
"aeroflot","Seatcomfort",4
"aeroflot","Seatcomfortandpersonalspace",4
"aeroflot","Selectionofwines&beverages",4
"aeroflot","Servicehospitality",4
"aeroflot","Serviceskillsandproficiency",4
"aeroflot","Speedandtimingofservice",4
"aeroflot","Speedandtimingofservices",4
"aeroflot","Staffassistanceonarrival",3
"aeroflot","StaffLanguageskills",3
"aeroflot","Staffserviceefficiency",3
"aeroflot","Standardofshowerfacilities",3
"aeroflot","Standardofwashrooms",3
"aeroflot","Totalstaffservicehospitality",3
"aeroflot","Transferserviceassistance",3
"aeroflot","Washroomamenities",4
"aeroflot","Washroomcleanliness",4
"aeroflot","WiFiservice",4
"airalgerie","Accesstopower/chargingpoints",1
"airalgerie","Alacartediningoption",1
"airalgerie","Ambienceandexclusivity",2
"airalgerie","Amenitykitandwashroomamenities",3
"airalgerie","Attentiontocabinsafety",3
"airalgerie","Attentiontocabinsafety",4
"airalgerie","Baggagedeliverytimes",3
"airalgerie","Boardingefficiency",3
"airalgerie","BusinessClass",3
"airalgerie","Cabinandseatcleanliness",3
"airalgerie","Cabinpresenceandattention",3
"airalgerie","Cabinsafetyinformation/video",3
"airalgerie","Cabintemperatures",3
"airalgerie","Check-infacilities",3
"airalgerie","Check-instaffservice",2
"airalgerie","Check-instaffservice",3
"airalgerie","Choiceofhotandcoldfood",2
"airalgerie","Choiceofwinesandbeverages",2
"airalgerie","Cleanlinessofloungeareas",2
"airalgerie","Comfortitems",3
"airalgerie","Complimentarybeverages",3
"airalgerie","Complimentarymeals/snacks",3
"airalgerie","EconomyClass",3
"airalgerie","Enthusiasmandfriendliness",3
"airalgerie","Flexibilityofmealservice",2
"airalgerie","Friendlinessofstaffservice",3
"airalgerie","InflightEntertainment",1
"airalgerie","Inflightentertainment",2
"airalgerie","InflightEntertainment",3
"airalgerie","Interactionwithcustomers",1
"airalgerie","Interactionwithcustomers",2
"airalgerie","Languageskills",3
"airalgerie","Magazinesandnewspapers",2
"airalgerie","Personalisationofservice",2
"airalgerie","Premiumcheck-infacilities",2
"airalgerie","Prioritybaggageservice",3
"airalgerie","Priorityboardingservice",3
"airalgerie","Qualityconsistencyamongstaff",3
"airalgerie","Qualityoffoodserved",3
"airalgerie","Qualityofmealsserved",3
"airalgerie","Qualityofwines&beverages",3
"airalgerie","Quantityoffoodserved",3
"airalgerie","Respondingtocustomerrequests",2
"airalgerie","Respondingtocustomerrequests",3
"airalgerie","Seatavailabilityandcomfort",3
"airalgerie","Seatcomfort",3
"airalgerie","Seatcomfortandpersonalspace",4
"airalgerie","Selectionofwines&beverages",2
"airalgerie","Selectionofwines&beverages",3
"airalgerie","Servicehospitality",3
"airalgerie","Serviceskillsandproficiency",3
"airalgerie","Speedandtimingofservice",2
"airalgerie","Speedandtimingofservice",3
"airalgerie","Speedandtimingofservices",3
"airalgerie","Staffassistanceonarrival",1
"airalgerie","Staffassistanceonarrival",2
"airalgerie","StaffLanguageskills",3
"airalgerie","Staffserviceefficiency",3
"airalgerie","Standardofshowerfacilities",2
"airalgerie","Standardofwashrooms",3
"airalgerie","Totalstaffservicehospitality",3
"airalgerie","Transferserviceassistance",1
"airalgerie","Transferserviceassistance",2
"airalgerie","Washroomamenities",2
"airalgerie","Washroomcleanliness",2
"airalgerie","Washroomcleanliness",3
"airalgerie","WiFiservice",2
"airasia","Attentiontocabinsafety",4
"airasia","Baggagedeliverytimes",3
"airasia","Boardingefficiency",3
"airasia","Cabinandseatcleanliness",3
"airasia","Cabinpresenceandattention",3
"airasia","Cabinsafetyinformation/video",4
"airasia","Check-inserviceoptions",3
"airasia","Check-instaffservice",3
"airasia","Comfortitems",3
"airasia","EconomyClass",3
"airasia","Enthusiasmandfriendliness",3
"airasia","InflightEntertainment/streamingoptions",3
"airasia","Interactionwithcustomers",3
"airasia","Languageskills",3
"airasia","OnboardWiFiandconnectivity",3
"airasia","Pre-orderhotmeals",3
"airasia","PricesofbuyonboardF&B",4
"airasia","Qualityconsistencyamongstaff",3
"airasia","QualityofbuyonboardF&B",3
"airasia","Respondingtocustomerrequests",3
"airasia","Seatcomfort",3
"airasia","SelectionofbuyonboardF&B",3
"airasia","Servicehospitality",3
"airasia","Serviceskillsandproficiency",3
"airasia","Speedandtimingofservice",3
"airasia","Staffassistanceonarrival",3
"airasia","Transferserviceassistance",3
"airasia","Washroomcleanliness",3
"airastana","Accesstopower/chargingpoints",4
"airastana","Ambienceandexclusivity",4
"airastana","Amenitykitandwashroomamenities",4
"airastana","Attentiontocabinsafety",4
"airastana","Baggagedeliverytimes",4
"airastana","Boardingefficiency",3
"airastana","BusinessClass",4
"airastana","Cabinandseatcleanliness",3
"airastana","Cabinandseatcleanliness",4
"airastana","Cabinpresenceandattention",3
"airastana","Cabinpresenceandattention",4
"airastana","Cabinsafetyinformation/video",4
"airastana","Cabintemperatures",4
"airastana","Check-infacilities",4
"airastana","Check-instaffservice",4
"airastana","Choiceofhotandcoldfood",4
"airastana","Choiceofwinesandbeverages",4
"airastana","Cleanlinessofloungeareas",4
"airastana","Comfortitems",4
"airastana","Complimentarybeverages",4
"airastana","Complimentarymeals/snacks",4
"airastana","EconomyClass",4
"airastana","Enthusiasmandfriendliness",3
"airastana","Enthusiasmandfriendliness",4
"airastana","Flexibilityofmealservice",3
"airastana","Friendlinessofstaffservice",4
"airastana","Inflightentertainment",4
"airastana","InflightEntertainment",4
"airastana","Interactionwithcustomers",3
"airastana","Interactionwithcustomers",4
"airastana","Languageskills",4
"airastana","Magazinesandnewspapers",4
"airastana","Personalisationofservice",3
"airastana","Premiumcheck-infacilities",3
"airastana","Prioritybaggageservice",4
"airastana","Priorityboardingservice",3
"airastana","Qualityconsistencyamongstaff",4
"airastana","Qualityoffoodserved",4
"airastana","Qualityofmealsserved",4
"airastana","Qualityofwines&beverages",4
"airastana","Quantityoffoodserved",4
"airastana","Respondingtocustomerrequests",4
"airastana","Seatavailabilityandcomfort",4
"airastana","Seatcomfort",4
"airastana","Seatcomfortandpersonalspace",4
"airastana","Selectionofwines&beverages",4
"airastana","Servicehospitality",4
"airastana","Serviceskillsandproficiency",4
"airastana","Speedandtimingofservice",4
"airastana","Speedandtimingofservices",4
"airastana","Staffassistanceonarrival",4
"airastana","StaffLanguageskills",4
"airastana","Staffserviceefficiency",4
"airastana","Standardofshowerfacilities",3
"airastana","Standardofwashrooms",4
"airastana","Totalstaffservicehospitality",4
"airastana","Transferserviceassistance",4
"airastana","Washroomamenities",4
"airastana","Washroomcleanliness",3
"airastana","Washroomcleanliness",4
"airastana","WiFiservice",4
"aircanada","Accesstopower/chargingpoints",4
"aircanada","Ambienceandexclusivity",3
"aircanada","Amenitykitandwashroomamenities",4
"aircanada","Attentiontocabinsafety",4
"aircanada","Baggagedeliverytimes",4
"aircanada","Boardingefficiency",3
"aircanada","Boardingefficiency",4
"aircanada","BusinessClass",4
"aircanada","BuyonboardF&Bprices",4
"aircanada","BuyonboardF&Bselection",4
"aircanada","Cabinandseatcleanliness",3
"aircanada","Cabinpresenceandattention",3
"aircanada","Cabinpresenceandattention",4
"aircanada","Cabinsafetyinformation/video",4
"aircanada","Cabintemperatures",4
"aircanada","Check-infacilities",3
"aircanada","Check-instaffservice",3
"aircanada","Choiceofhotandcoldfood",4
"aircanada","Choiceofwinesandbeverages",4
"aircanada","Cleanlinessofloungeareas",3
"aircanada","Comfortitems",4
"aircanada","Complimentarybeverages",4
"aircanada","Complimentarymeals/snacks",0
"aircanada","EconomyClass",4
"aircanada","Enthusiasmandfriendliness",3
"aircanada","Enthusiasmandfriendliness",4
"aircanada","Flexibilityofmealservice",3
"aircanada","Friendlinessofstaffservice",4
"aircanada","Inflightentertainment",4
"aircanada","InflightEntertainment",4
"aircanada","Interactionwithcustomers",3
"aircanada","Interactionwithcustomers",4
"aircanada","Languageskills",4
"aircanada","Magazinesandnewspapers",4
"aircanada","OnboardWiFiandconnectivity",4
"aircanada","Personalisationofservice",4
"aircanada","Premiumcheck-infacilities",4
"aircanada","PremiumEconomy",4
"aircanada","Prioritybaggageservice",4
"aircanada","Priorityboardingoptions",4
"aircanada","Priorityboardingservice",3
"aircanada","Prioritycheck-infacilities",4
"aircanada","Qualityconsistencyamongstaff",4
"aircanada","Qualityoffoodserved",4
"aircanada","Qualityofmealsserved",4
"aircanada","Qualityofwines&beverages",4
"aircanada","Quantityoffoodserved",3
"aircanada","Quantityoffoodserved",4
"aircanada","Respondingtocustomerrequests",3
"aircanada","Respondingtocustomerrequests",4
"aircanada","Seatavailabilityandcomfort",4
"aircanada","Seatcomfort",3
"aircanada","Seatcomfort",4
"aircanada","Seatcomfortandpersonalspace",4
"aircanada","Selectionofwines&beverages",4
"aircanada","Servicehospitality",3
"aircanada","Servicehospitality",4
"aircanada","Serviceskillsandproficiency",4
"aircanada","Speedandtimingofservice",3
"aircanada","Speedandtimingofservice",4
"aircanada","Speedandtimingofservices",3
"aircanada","Speedandtimingofservices",4
"aircanada","Staffassistanceonarrival",3
"aircanada","StaffLanguageskills",4
"aircanada","Staffserviceefficiency",3
"aircanada","Standardofshowerfacilities",4
"aircanada","Standardofwashrooms",3
"aircanada","Totalstaffservicehospitality",3
"aircanada","Transferserviceassistance",3
"aircanada","Transferserviceassistance",4
"aircanada","Washroomamenities",4
"aircanada","Washroomcleanliness",3
"aircanada","Washroomcleanliness",4
"aircanada","WiFiservice",5
"airchina","»AirChinaBeijingT3internationalloungerating",3
"airchina","Amenitykitandwashroomamenities",3
"airchina","Arrivalloungefacilities",3
"airchina","Attentiontocabinsafety",3
"airchina","Attentiontocabinsafety",4
"airchina","Baggagedeliverytimes",3
"airchina","Boardingefficiency",3
"airchina","BusinessClass",3
"airchina","Cabinandseatcleanliness",3
"airchina","Cabinpresenceandattention",3
"airchina","Cabinsafetyinformation/video",3
"airchina","Cabinsafetyinformation/video",4
"airchina","Cabintemperatures",3
"airchina","Check-infacilities",3
"airchina","Check-instaffservice",3
"airchina","Check-instaffservice",4
"airchina","Comfortitems",3
"airchina","Comfortitems",4
"airchina","Complimentarybeverages",4
"airchina","Complimentarymeals/snacks",3
"airchina","EconomyClass",3
"airchina","Enthusiasmandfriendliness",3
"airchina","FirstClass",3
"airchina","FirstClass",4
"airchina","Flexibilityofmealservice",2
"airchina","Flexibilityofmealservice",3
"airchina","Inflightentertainment",2
"airchina","InflightEntertainment",2
"airchina","Inflightentertainment",3
"airchina","InflightEntertainment",3
"airchina","Interactionwithcustomers",2
"airchina","Languageskills",2
"airchina","Languageskills",3
"airchina","Magazinesandnewspapers",2
"airchina","Personalisationofservice",2
"airchina","Premiumcheck-infacilities",4
"airchina","PremiumEconomy",3
"airchina","Prioritybaggageservice",4
"airchina","Priorityboardingoptions",3
"airchina","Priorityboardingservice",4
"airchina","Prioritycheck-infacilities",3
"airchina","Qualityconsistencyamongstaff",3
"airchina","Qualityofmealsserved",3
"airchina","Qualityofwines&beverages",3
"airchina","Qualityofwines&beverages",4
"airchina","Quantityoffoodserved",3
"airchina","Respondingtocustomerrequests",3
"airchina","Respondingtocustomerrequests",4
"airchina","Seatcomfort",3
"airchina","Seatcomfort",4
"airchina","Seatcomfortandpersonalspace",4
"airchina","Selectionofwines&beverages",2
"airchina","Selectionofwines&beverages",3
"airchina","Servicehospitality",2
"airchina","Servicehospitality",3
"airchina","Serviceskillsandproficiency",3
"airchina","Serviceskillsandproficiency",4
"airchina","Speedandtimingofservice",3
"airchina","Speedandtimingofservice",4
"airchina","Speedandtimingofservices",3
"airchina","Speedandtimingofservices",4
"airchina","Staffassistanceonarrival",2
"airchina","Staffassistanceonarrival",3
"airchina","Transferserviceassistance",2
"airchina","Transferserviceassistance",3
"airchina","Washroomamenities",2
"airchina","Washroomcleanliness",3
"aireuropa","Accesstopower/chargingpoints",4
"aireuropa","Alacartediningoption",1
"aireuropa","Ambienceandexclusivity",3
"aireuropa","Amenitykitandwashroomamenities",3
"aireuropa","Attentiontocabinsafety",4
"aireuropa","Baggagedeliverytimes",3
"aireuropa","Boardingefficiency",3
"aireuropa","BusinessClass",3
"aireuropa","BuyonboardF&Bprices",4
"aireuropa","BuyonboardF&Bselection",3
"aireuropa","Cabinandseatcleanliness",3
"aireuropa","Cabinandseatcleanliness",4
"aireuropa","Cabinpresenceandattention",3
"aireuropa","Cabinsafetyinformation/video",4
"aireuropa","Cabintemperatures",4
"aireuropa","Check-infacilities",3
"aireuropa","Check-instaffservice",3
"aireuropa","Choiceofhotandcoldfood",3
"aireuropa","Choiceofwinesandbeverages",3
"aireuropa","Cleanlinessofloungeareas",3
"aireuropa","Comfortitems",3
"aireuropa","Complimentarybeverages",0
"aireuropa","Complimentarymeals/snacks",0
"aireuropa","Delayinformation/guidance",3
"aireuropa","EconomyClass",3
"aireuropa","Enthusiasmandfriendliness",3
"aireuropa","Enthusiasmandfriendliness",4
"aireuropa","Flexibilityofmealservice",3
"aireuropa","Friendlinessofstaffservice",3
"aireuropa","Inflightentertainment",3
"aireuropa","InflightEntertainment",3
"aireuropa","Interactionwithcustomers",2
"aireuropa","Interactionwithcustomers",3
"aireuropa","Languageskills",3
"aireuropa","Languageskills",4
"aireuropa","Magazinesandnewspapers",3
"aireuropa","OnboardWiFi(Prices/allowance)",4
"aireuropa","Personalisationofservice",3
"aireuropa","Premiumcheck-infacilities",3
"aireuropa","Prioritybaggageservice",3
"aireuropa","Priorityboardingservice",3
"aireuropa","Qualityconsistencyamongstaff",3
"aireuropa","Qualityoffoodserved",4
"aireuropa","Qualityofmealsserved",3
"aireuropa","Qualityofmealsserved",4
"aireuropa","Qualityofwines&beverages",4
"aireuropa","Quantityoffoodserved",3
"aireuropa","Respondingtocustomerrequests",3
"aireuropa","Seatavailabilityandcomfort",3
"aireuropa","Seatcomfort",3
"aireuropa","Seatcomfort",4
"aireuropa","Seatcomfortandpersonalspace(B787)",4
"aireuropa","Selectionofwines&beverages",3
"aireuropa","Selectionofwines&beverages",4
"aireuropa","Servicehospitality",3
"aireuropa","Servicehospitality",4
"aireuropa","Serviceskillsandproficiency",4
"aireuropa","Speedandtimingofservice",3
"aireuropa","Speedandtimingofservices",4
"aireuropa","Staffassistanceonarrival",3
"aireuropa","StaffLanguageskills",3
"aireuropa","Staffserviceefficiency",3
"aireuropa","Standardofshowerfacilities",3
"aireuropa","Standardofwashrooms",4
"aireuropa","Totalstaffservicehospitality",3
"aireuropa","Transferserviceassistance",3
"aireuropa","Washroomamenities",2
"aireuropa","Washroomcleanliness",3
"aireuropa","Washroomcleanliness",4
"aireuropa","WiFiservice",4
"airfrance","Accesstopower/chargingpoints",3
"airfrance","Accesstopower/chargingpoints",4
"airfrance","Alacartediningoption",5
"airfrance","Ambienceandexclusivity",4
"airfrance","Amenitykitandwashroomamenities",3
"airfrance","Amenitykitandwashroomamenities",4
"airfrance","Arrivalloungefacilities",4
"airfrance","Attentiontocabinsafety",4
"airfrance","Baggagedeliverytimes",4
"airfrance","Boardingefficiency",3
"airfrance","BusinessClass",3
"airfrance","BusinessClass",4
"airfrance","Cabinandseatcleanliness",3
"airfrance","Cabinandseatcleanliness",4
"airfrance","Cabinpresenceandattention",3
"airfrance","Cabinpresenceandattention",4
"airfrance","Cabinsafetyinformation/video",4
"airfrance","Cabintemperatures",4
"airfrance","Check-infacilities",3
"airfrance","Check-instaffservice",3
"airfrance","Check-instaffservice",4
"airfrance","Choiceofhotandcoldfood",4
"airfrance","Choiceofhotandcoldfood",5
"airfrance","Choiceofwinesandbeverages",4
"airfrance","Choiceofwinesandbeverages",5
"airfrance","Cleanlinessofloungeareas",3
"airfrance","Cleanlinessofloungeareas",4
"airfrance","Comfortitems",4
"airfrance","Comfortitems",5
"airfrance","Complimentarybeverages",4
"airfrance","Complimentarymeals/snacks",4
"airfrance","EconomyClass",4
"airfrance","Enthusiasmandfriendliness",3
"airfrance","Enthusiasmandfriendliness",4
"airfrance","FirstClass",4
"airfrance","Flexibilityofmealservice",3
"airfrance","Flexibilityofmealservice",4
"airfrance","Friendlinessofstaffservice",3
"airfrance","Friendlinessofstaffservice",4
"airfrance","Inflightentertainment",4
"airfrance","InflightEntertainment",4
"airfrance","Interactionwithcustomers",3
"airfrance","Interactionwithcustomers",4
"airfrance","Languageskills",4
"airfrance","Magazinesandnewspapers",4
"airfrance","Personalisationofservice",3
"airfrance","Personalisationofservice",4
"airfrance","Premiumcheck-infacilities",3
"airfrance","Premiumcheck-infacilities",4
"airfrance","PremiumEconomy",4
"airfrance","Prioritybaggageservice",4
"airfrance","Priorityboardingoptions",4
"airfrance","Priorityboardingservice",4
"airfrance","Priorityboardingservice",5
"airfrance","Prioritycheck-infacilities",4
"airfrance","Qualityconsistencyamongstaff",4
"airfrance","Qualityoffoodserved",4
"airfrance","Qualityoffoodserved",5
"airfrance","Qualityofmealsserved",4
"airfrance","Qualityofwines&beverages",4
"airfrance","Quantityoffoodserved",4
"airfrance","Respondingtocustomerrequests",3
"airfrance","Respondingtocustomerrequests",4
"airfrance","Seatavailabilityandcomfort",3
"airfrance","Seatavailabilityandcomfort",4
"airfrance","Seatcomfort",3
"airfrance","Seatcomfort",4
"airfrance","Seatcomfortandpersonalspace",4
"airfrance","Selectionofwines&beverages",4
"airfrance","Servicehospitality",3
"airfrance","Servicehospitality",4
"airfrance","Serviceskillsandproficiency",4
"airfrance","Speedandtimingofservice",3
"airfrance","Speedandtimingofservice",4
"airfrance","Speedandtimingofservices",4
"airfrance","Staffassistanceonarrival",3
"airfrance","Staffassistanceonarrival",5
"airfrance","StaffLanguageskills",4
"airfrance","Staffserviceefficiency",3
"airfrance","Staffserviceefficiency",4
"airfrance","Standardofshowerfacilities",4
"airfrance","Standardofwashrooms",4
"airfrance","Totalstaffservicehospitality",3
"airfrance","Totalstaffservicehospitality",4
"airfrance","Transferserviceassistance",3
"airfrance","Transferserviceassistance",5
"airfrance","Washroomamenities",4
"airfrance","Washroomcleanliness",3
"airfrance","Washroomcleanliness",4
"airfrance","WiFiservice",4
"airindia","Accesstopower/chargingpoints",3
"airindia","Ambienceandexclusivity",3
"airindia","Amenitykitandwashroomamenities",3
"airindia","Attentiontocabinsafety",4
"airindia","Baggagedeliverytimes",3
"airindia","Boardingefficiency",3
"airindia","BusinessClass",3
"airindia","Cabinandseatcleanliness",3
"airindia","Cabinpresenceandattention",3
"airindia","Cabinpresenceandattention",4
"airindia","Cabinsafetyinformation/video",4
"airindia","Cabintemperatures",3
"airindia","Check-infacilities",4
"airindia","Check-instaffservice",3
"airindia","Choiceofhotandcoldfood",4
"airindia","Choiceofwinesandbeverages",3
"airindia","Cleanlinessofloungeareas",3
"airindia","Comfortitems",3
"airindia","Comfortitems",4
"airindia","Complimentarybeverages",4
"airindia","Complimentarymeals/snacks",4
"airindia","EconomyClass",3
"airindia","Enthusiasmandfriendliness",3
"airindia","FirstClass",3
"airindia","Flexibilityofmealservice",3
"airindia","Friendlinessofstaffservice",3
"airindia","Inflightentertainment",4
"airindia","InflightEntertainment",4
"airindia","Interactionwithcustomers",3
"airindia","Languageskills",4
"airindia","Magazinesandnewspapers",4
"airindia","Personalisationofservice",3
"airindia","Premiumcheck-infacilities",3
"airindia","Prioritybaggageservice",4
"airindia","Priorityboardingservice",3
"airindia","Qualityconsistencyamongstaff",3
"airindia","Qualityoffoodserved",3
"airindia","Qualityofmealsserved",3
"airindia","Qualityofwines&beverages",3
"airindia","Quantityoffoodserved",4
"airindia","Respondingtocustomerrequests",3
"airindia","Seatavailabilityandcomfort",3
"airindia","Seatcomfort",4
"airindia","Seatcomfortandpersonalspace",3
"airindia","Seatcomfortandpersonalspace",4
"airindia","Selectionofwines&beverages",3
"airindia","Selectionofwines&beverages",4
"airindia","Servicehospitality",3
"airindia","Serviceskillsandproficiency",3
"airindia","Serviceskillsandproficiency",4
"airindia","Speedandtimingofservice",3
"airindia","Speedandtimingofservices",4
"airindia","Staffassistanceonarrival",3
"airindia","StaffLanguageskills",4
"airindia","Staffserviceefficiency",3
"airindia","Standardofshowerfacilities",3
"airindia","Standardofwashrooms",3
"airindia","Totalstaffservicehospitality",3
"airindia","Transferserviceassistance",3
"airindia","Washroomamenities",3
"airindia","Washroomcleanliness",2
"airindia","Washroomcleanliness",3
"airindia","WiFiservice",4
"airmalta","Accesstopower/chargingpoints",3
"airmalta","Ambienceandexclusivity",4
"airmalta","Attentiontocabinsafety",4
"airmalta","Baggagedeliverytimes",3
"airmalta","Boardingefficiency",3
"airmalta","BusinessClass",3
"airmalta","BuyonboardF&Bprices",3
"airmalta","BuyonboardF&Bselection",3
"airmalta","Cabinandseatcleanliness",3
"airmalta","Cabinsafetyinformation/video",3
"airmalta","Check-infacilities",3
"airmalta","Check-instaffservice",3
"airmalta","Choiceofhotandcoldfood",3
"airmalta","Choiceofwinesandbeverages",3
"airmalta","Cleanlinessofloungeareas",3
"airmalta","Comfortitems",3
"airmalta","Complimentarybeverage(water)",3
"airmalta","Complimentarysandwich/roll",3
"airmalta","EconomyClass",3
"airmalta","Enthusiasmandfriendliness",3
"airmalta","Friendlinessofstaffservice",4
"airmalta","Interactionwithcustomers",3
"airmalta","Languageskills",3
"airmalta","Magazinesandnewspapers",2
"airmalta","OnboardWiFiandconnectivity",0
"airmalta","Premiumcheck-infacilities",3
"airmalta","Prioritybaggageservice",4
"airmalta","Priorityboardingservice",4
"airmalta","Qualityconsistencyamongstaff",3
"airmalta","Qualityoffoodserved",4
"airmalta","Qualityofmealsserved",3
